user_id,signup_date,user_segment,device_type,location,age_group
12609,2024-02-07,VIP,mobile,United States,26-35
12610,2024-01-14,VIP,tablet,United States,26-35
12611,2024-02-07,new,mobile,Canada,26-35
12612,2024-01-01,new,desktop,United States,18-25
12613,2024-02-03,new,mobile,United States,36-45
12614,2024-02-19,new,mobile,Australia,18-25
12615,2024-02-06,VIP,desktop,United Kingdom,46-55
12616,2024-01-12,returning,desktop,United States,18-25
12617,2024-01-27,new,desktop,Germany,36-45
12618,2024-02-28,new,mobile,United States,36-45
12619,2024-01-05,new,mobile,Canada,18-25
12620,2024-01-16,returning,tablet,United States,46-55
12621,2024-02-19,returning,mobile,United Kingdom,26-35
12622,2024-02-01,VIP,desktop,United States,56+
12623,2024-02-13,VIP,mobile,United States,18-25
12624,2024-01-07,new,tablet,Canada,36-45
12625,2024-02-26,new,tablet,United Kingdom,18-25
12626,2024-01-22,new,mobile,Canada,26-35
12627,2024-01-02,new,desktop,United Kingdom,26-35
12628,2024-01-19,VIP,mobile,United States,26-35
12629,2024-02-13,returning,mobile,United Kingdom,26-35
12630,2024-02-13,returning,mobile,Canada,36-45
12631,2024-01-08,returning,desktop,United States,36-45
12632,2024-01-26,new,mobile,Germany,26-35
12633,2024-01-24,new,desktop,Germany,26-35
12634,2024-02-07,returning,mobile,Australia,26-35
12635,2024-02-29,returning,mobile,Canada,26-35
12636,2024-03-01,new,desktop,United Kingdom,18-25
12637,2024-01-07,returning,mobile,Germany,36-45
12638,2024-02-23,returning,desktop,United States,36-45
12639,2024-01-21,returning,desktop,Australia,26-35
12640,2024-01-10,returning,desktop,United States,36-45
12641,2024-01-02,returning,mobile,United States,56+
12642,2024-01-06,returning,mobile,United States,46-55
12643,2024-01-30,returning,desktop,Canada,36-45
12644,2024-02-23,VIP,desktop,United States,26-35
12645,2024-02-15,new,mobile,United States,26-35
12646,2024-02-12,returning,desktop,Canada,26-35
12647,2024-01-31,new,mobile,Canada,26-35
12648,2024-01-30,new,mobile,Germany,36-45
12649,2024-02-10,returning,desktop,United States,56+
12650,2024-01-18,VIP,mobile,United States,18-25
12651,2024-02-08,new,mobile,United States,18-25
12652,2024-02-12,new,mobile,Canada,18-25
12653,2024-01-01,new,mobile,United States,36-45
12654,2024-01-22,returning,desktop,United States,26-35
12655,2024-01-03,new,mobile,Canada,26-35
12656,2024-02-11,new,tablet,Germany,26-35
12657,2024-02-09,returning,desktop,United States,46-55
12658,2024-03-01,new,mobile,Canada,26-35
12659,2024-01-29,returning,mobile,United States,36-45
12660,2024-01-21,returning,mobile,United States,18-25
12661,2024-03-01,new,desktop,United States,36-45
12662,2024-02-16,returning,mobile,Canada,18-25
12663,2024-02-16,returning,mobile,Canada,46-55
12664,2024-02-28,returning,mobile,Germany,36-45
12665,2024-02-21,returning,desktop,Germany,18-25
12666,2024-02-06,new,desktop,Canada,18-25
12667,2024-01-09,returning,desktop,United States,26-35
12668,2024-01-14,returning,desktop,Germany,18-25
12669,2024-02-25,new,mobile,United Kingdom,36-45
12670,2024-01-04,new,desktop,United Kingdom,56+
12671,2024-02-21,new,mobile,United States,36-45
12672,2024-02-11,new,mobile,United Kingdom,18-25
12673,2024-01-19,returning,desktop,Germany,26-35
12674,2024-01-21,new,mobile,Canada,36-45
12675,2024-02-21,new,mobile,United Kingdom,56+
12676,2024-01-04,returning,desktop,United Kingdom,18-25
12677,2024-02-17,new,mobile,Canada,26-35
12678,2024-01-05,returning,mobile,Germany,26-35
12679,2024-02-05,returning,tablet,United Kingdom,26-35
12680,2024-03-01,new,mobile,Australia,26-35
12681,2024-02-08,returning,desktop,Australia,26-35
12682,2024-01-25,returning,desktop,Canada,26-35
12683,2024-01-06,new,mobile,United States,18-25
12684,2024-01-26,new,mobile,United States,26-35
12685,2024-01-17,returning,desktop,Australia,36-45
12686,2024-01-12,VIP,desktop,United States,18-25
12687,2024-01-16,returning,mobile,United States,36-45
12688,2024-02-19,new,mobile,Canada,26-35
12689,2024-02-25,returning,mobile,United States,26-35
12690,2024-01-26,returning,desktop,Canada,56+
12691,2024-01-06,returning,mobile,United Kingdom,36-45
12692,2024-01-02,returning,tablet,United States,36-45
12693,2024-02-24,returning,tablet,United Kingdom,36-45
12694,2024-01-14,returning,desktop,United Kingdom,26-35
12695,2024-01-11,returning,desktop,Canada,36-45
12696,2024-01-25,returning,mobile,United States,26-35
12697,2024-02-19,new,mobile,Germany,36-45
12698,2024-01-26,returning,desktop,United States,26-35
12699,2024-01-19,VIP,mobile,United States,36-45
12700,2024-02-11,new,mobile,Canada,36-45
12701,2024-02-18,returning,desktop,Australia,36-45
12702,2024-02-11,new,mobile,Canada,26-35
12703,2024-01-10,returning,desktop,United Kingdom,26-35
12704,2024-01-08,returning,mobile,Canada,46-55
12705,2024-01-20,new,mobile,United States,18-25
12706,2024-02-01,VIP,mobile,United States,26-35
12707,2024-02-21,new,tablet,United States,18-25
12708,2024-01-28,returning,desktop,United States,18-25
12709,2024-02-17,returning,mobile,Canada,36-45
12710,2024-02-21,new,mobile,United States,46-55
12711,2024-02-28,new,tablet,Germany,18-25
12712,2024-01-20,new,mobile,Australia,36-45
12713,2024-02-27,returning,mobile,Canada,26-35
12714,2024-02-13,returning,mobile,United States,36-45
12715,2024-02-08,new,desktop,United States,36-45
12716,2024-01-09,new,mobile,Canada,36-45
12717,2024-01-23,new,mobile,Canada,18-25
12718,2024-02-12,returning,desktop,United States,18-25
12719,2024-01-07,returning,mobile,United States,46-55
12720,2024-02-23,new,desktop,Canada,18-25
12721,2024-01-24,returning,mobile,Canada,18-25
12722,2024-02-02,new,mobile,United Kingdom,26-35
12723,2024-01-13,VIP,mobile,Australia,36-45
12724,2024-02-01,VIP,desktop,United Kingdom,36-45
12725,2024-01-29,returning,mobile,United States,26-35
12726,2024-02-26,VIP,mobile,United Kingdom,36-45
12727,2024-01-25,returning,desktop,Canada,36-45
12728,2024-01-31,returning,desktop,United Kingdom,18-25
12729,2024-01-18,returning,mobile,Germany,18-25
12730,2024-02-06,new,mobile,United States,18-25
12731,2024-02-08,new,mobile,United States,18-25
12732,2024-01-28,new,desktop,United States,18-25
12733,2024-01-06,returning,desktop,United States,36-45
12734,2024-02-18,new,desktop,United Kingdom,46-55
12735,2024-01-28,new,desktop,United Kingdom,36-45
12736,2024-02-21,returning,desktop,United States,18-25
12737,2024-01-24,new,mobile,Canada,36-45
12738,2024-02-09,returning,mobile,Canada,26-35
12739,2024-01-12,VIP,desktop,United States,36-45
12740,2024-01-28,returning,mobile,United Kingdom,46-55
12741,2024-02-10,returning,mobile,Canada,36-45
12742,2024-01-28,returning,mobile,Canada,26-35
12743,2024-01-06,returning,tablet,United Kingdom,26-35
12744,2024-01-03,new,mobile,United Kingdom,36-45
12745,2024-02-02,VIP,mobile,United States,18-25
12746,2024-01-22,new,desktop,United Kingdom,18-25
12747,2024-01-30,new,mobile,Canada,26-35
12748,2024-02-13,returning,tablet,United Kingdom,36-45
12749,2024-01-15,new,mobile,United States,18-25
12750,2024-02-11,new,desktop,United States,26-35
12751,2024-02-13,new,mobile,Germany,26-35
12752,2024-02-15,new,desktop,United States,26-35
12753,2024-01-10,new,desktop,Canada,26-35
12754,2024-02-29,new,desktop,Canada,36-45
12755,2024-02-01,returning,desktop,Canada,36-45
12756,2024-02-03,returning,mobile,United States,46-55
12757,2024-02-10,new,tablet,United States,18-25
12758,2024-02-11,VIP,desktop,United States,26-35
12759,2024-02-03,new,desktop,Canada,26-35
12760,2024-01-06,new,desktop,Australia,18-25
12761,2024-01-19,new,mobile,United States,18-25
12762,2024-01-30,returning,desktop,United Kingdom,26-35
12763,2024-01-28,returning,mobile,United States,36-45
12764,2024-01-06,returning,desktop,Germany,18-25
12765,2024-02-28,returning,mobile,United States,26-35
12766,2024-02-21,returning,mobile,United States,36-45
12767,2024-01-31,returning,tablet,United Kingdom,26-35
12768,2024-01-20,VIP,tablet,Canada,18-25
12769,2024-01-10,new,desktop,United States,46-55
12770,2024-01-09,new,desktop,United States,18-25
12771,2024-02-13,returning,desktop,United States,18-25
12772,2024-02-27,returning,desktop,United Kingdom,26-35
12773,2024-01-20,new,mobile,Australia,18-25
12774,2024-02-23,new,tablet,United States,18-25
12775,2024-01-16,returning,desktop,Canada,26-35
12776,2024-02-03,returning,desktop,United States,46-55
12777,2024-01-28,new,tablet,United States,26-35
12778,2024-01-19,VIP,desktop,United States,26-35
12779,2024-02-06,returning,mobile,United Kingdom,46-55
12780,2024-01-04,returning,tablet,United States,18-25
12781,2024-02-05,returning,mobile,United Kingdom,26-35
12782,2024-01-05,VIP,desktop,United States,26-35
12783,2024-02-28,new,mobile,United Kingdom,26-35
12784,2024-01-03,new,desktop,Canada,26-35
12785,2024-02-02,returning,desktop,United States,26-35
12786,2024-01-07,returning,desktop,United Kingdom,26-35
12787,2024-02-02,new,mobile,United States,56+
12788,2024-01-28,VIP,mobile,United States,18-25
12789,2024-01-27,returning,desktop,United States,36-45
12790,2024-01-07,new,tablet,United States,18-25
12791,2024-01-30,new,mobile,United States,26-35
12792,2024-02-12,new,mobile,United States,18-25
12793,2024-02-16,returning,mobile,United States,46-55
12794,2024-02-06,VIP,tablet,United States,36-45
12795,2024-02-22,returning,desktop,Australia,26-35
12796,2024-01-17,VIP,tablet,United Kingdom,56+
12797,2024-01-23,returning,desktop,United States,36-45
12798,2024-01-17,returning,mobile,United Kingdom,56+
12799,2024-02-07,returning,desktop,United Kingdom,36-45
12800,2024-01-06,returning,mobile,United States,18-25
12801,2024-02-19,returning,mobile,United States,36-45
12802,2024-02-02,new,mobile,Australia,56+
12803,2024-01-02,returning,mobile,United Kingdom,18-25
12804,2024-01-08,new,mobile,United Kingdom,36-45
12805,2024-02-17,returning,mobile,Canada,18-25
12806,2024-02-12,returning,mobile,United Kingdom,26-35
12807,2024-01-30,new,mobile,Canada,18-25
12808,2024-01-12,new,desktop,United Kingdom,26-35
12809,2024-02-20,returning,mobile,United Kingdom,36-45
12810,2024-01-12,returning,mobile,United States,18-25
12811,2024-02-23,new,mobile,Canada,26-35
12812,2024-01-26,returning,desktop,Canada,36-45
12813,2024-01-03,new,desktop,United States,46-55
12814,2024-01-06,new,desktop,United States,18-25
12815,2024-01-27,new,desktop,Germany,18-25
12816,2024-02-26,new,mobile,Australia,18-25
12817,2024-02-15,returning,mobile,United Kingdom,18-25
12818,2024-01-20,VIP,mobile,United States,36-45
12819,2024-01-21,returning,tablet,United States,56+
12820,2024-02-07,returning,desktop,United States,26-35
12821,2024-02-16,new,mobile,United Kingdom,26-35
12822,2024-01-30,returning,mobile,United Kingdom,36-45
12823,2024-02-18,new,mobile,Germany,18-25
12824,2024-02-12,returning,mobile,Germany,18-25
12825,2024-01-29,VIP,desktop,United States,36-45
12826,2024-02-09,new,desktop,United States,18-25
12827,2024-02-21,returning,desktop,Australia,26-35
12828,2024-01-17,new,mobile,Germany,18-25
12829,2024-01-22,new,mobile,Canada,46-55
12830,2024-02-28,new,desktop,United States,26-35
12831,2024-02-25,new,desktop,Canada,26-35
12832,2024-02-21,new,mobile,Canada,18-25
12833,2024-01-12,new,mobile,United States,18-25
12834,2024-01-14,returning,desktop,United States,26-35
12835,2024-01-12,new,mobile,Canada,46-55
12836,2024-01-06,returning,mobile,United States,26-35
12837,2024-02-17,VIP,mobile,Australia,36-45
12838,2024-02-08,returning,desktop,United States,18-25
12839,2024-01-17,new,mobile,Canada,18-25
12840,2024-02-25,new,desktop,Canada,18-25
12841,2024-02-13,VIP,mobile,Canada,26-35
12842,2024-01-07,returning,mobile,United States,46-55
12843,2024-01-28,returning,desktop,Canada,26-35
12844,2024-02-04,new,desktop,United States,36-45
12845,2024-01-02,returning,desktop,United States,46-55
12846,2024-01-01,new,mobile,United States,26-35
12847,2024-01-26,VIP,mobile,United States,26-35
12848,2024-01-08,VIP,desktop,Australia,18-25
12849,2024-01-01,new,mobile,United Kingdom,26-35
12850,2024-01-11,returning,mobile,United States,36-45
12851,2024-02-11,new,mobile,Australia,36-45
12852,2024-01-31,returning,mobile,United States,36-45
12853,2024-01-30,VIP,mobile,United States,18-25
12854,2024-02-14,returning,tablet,United States,18-25
12855,2024-01-26,new,desktop,United Kingdom,36-45
12856,2024-02-25,new,tablet,Canada,46-55
12857,2024-02-12,returning,tablet,United States,36-45
12858,2024-02-17,returning,mobile,United States,18-25
12859,2024-02-08,returning,mobile,Canada,18-25
12860,2024-02-16,new,desktop,United Kingdom,46-55
12861,2024-02-01,new,desktop,Germany,18-25
12862,2024-01-20,VIP,mobile,Canada,18-25
12863,2024-02-09,returning,mobile,United Kingdom,26-35
12864,2024-02-22,returning,mobile,United Kingdom,18-25
12865,2024-02-09,returning,mobile,Canada,18-25
12866,2024-01-24,returning,mobile,United States,18-25
12867,2024-02-14,new,mobile,United States,46-55
12868,2024-02-13,new,desktop,Canada,18-25
12869,2024-02-14,returning,mobile,United Kingdom,46-55
12870,2024-02-13,returning,tablet,United States,26-35
12871,2024-01-26,returning,mobile,Canada,36-45
12872,2024-02-21,VIP,tablet,United States,46-55
12873,2024-01-20,new,mobile,United States,26-35
12874,2024-01-06,new,desktop,United States,36-45
12875,2024-01-09,VIP,mobile,United States,26-35
12876,2024-01-09,returning,desktop,United States,26-35
12877,2024-01-01,returning,desktop,United States,26-35
12878,2024-01-13,returning,mobile,Canada,46-55
12879,2024-01-08,returning,mobile,United States,36-45
12880,2024-02-22,new,mobile,Canada,18-25
12881,2024-01-02,returning,mobile,United States,26-35
12882,2024-02-14,returning,mobile,United States,46-55
12883,2024-01-13,returning,desktop,Canada,18-25
12884,2024-02-24,returning,mobile,United Kingdom,26-35
12885,2024-01-02,new,desktop,United Kingdom,26-35
12886,2024-01-14,new,desktop,United States,18-25
12887,2024-01-31,new,desktop,Canada,26-35
12888,2024-02-11,new,mobile,United States,36-45
12889,2024-01-10,VIP,desktop,United Kingdom,36-45
12890,2024-02-11,returning,mobile,United States,26-35
12891,2024-01-16,returning,mobile,United Kingdom,36-45
12892,2024-01-28,returning,mobile,Canada,26-35
12893,2024-02-23,new,tablet,United Kingdom,18-25
12894,2024-02-10,VIP,desktop,Australia,36-45
12895,2024-02-24,new,mobile,Australia,56+
12896,2024-02-20,new,mobile,Canada,18-25
12897,2024-02-04,returning,mobile,Germany,56+
12898,2024-01-13,VIP,tablet,United States,56+
12899,2024-01-06,VIP,tablet,United States,18-25
12900,2024-01-20,new,mobile,Canada,46-55
12901,2024-02-19,VIP,mobile,Australia,36-45
12902,2024-01-30,new,desktop,United Kingdom,26-35
12903,2024-01-10,new,mobile,United States,26-35
12904,2024-01-31,returning,mobile,United Kingdom,36-45
12905,2024-01-28,VIP,desktop,United States,36-45
12906,2024-01-02,returning,mobile,Canada,18-25
12907,2024-01-08,returning,desktop,United States,26-35
12908,2024-01-11,returning,mobile,United States,36-45
12909,2024-02-27,returning,desktop,United States,18-25
12910,2024-01-10,VIP,desktop,United Kingdom,46-55
12911,2024-02-17,returning,mobile,Canada,56+
12912,2024-02-14,VIP,desktop,United States,36-45
12913,2024-01-29,VIP,mobile,United States,18-25
12914,2024-02-01,new,mobile,United Kingdom,46-55
12915,2024-01-31,returning,mobile,Australia,36-45
12916,2024-01-02,returning,mobile,Germany,18-25
12917,2024-02-25,new,mobile,United States,26-35
12918,2024-01-29,returning,desktop,United States,18-25
12919,2024-02-07,new,mobile,United States,18-25
12920,2024-01-16,returning,mobile,United States,18-25
12921,2024-01-13,VIP,desktop,Canada,26-35
12922,2024-01-19,new,desktop,United States,46-55
12923,2024-02-06,returning,mobile,Australia,18-25
12924,2024-02-23,VIP,mobile,United Kingdom,36-45
12925,2024-02-23,returning,mobile,United States,56+
12926,2024-01-26,new,mobile,Canada,36-45
12927,2024-01-04,returning,desktop,Canada,36-45
12928,2024-01-22,returning,mobile,Canada,46-55
12929,2024-01-01,returning,desktop,Germany,36-45
12930,2024-01-07,returning,tablet,United States,36-45
12931,2024-02-10,returning,desktop,United Kingdom,18-25
12932,2024-02-24,returning,mobile,United States,26-35
12933,2024-02-15,returning,desktop,Canada,26-35
12934,2024-01-28,new,desktop,Canada,26-35
12935,2024-01-27,returning,desktop,United States,26-35
12936,2024-02-24,returning,desktop,United States,46-55
12937,2024-02-01,returning,mobile,United States,46-55
12938,2024-02-17,new,desktop,United States,18-25
12939,2024-02-07,new,tablet,Canada,26-35
12940,2024-02-08,new,mobile,Australia,56+
12941,2024-02-16,new,desktop,United States,26-35
12942,2024-02-05,returning,desktop,United States,36-45
12943,2024-01-19,new,desktop,United States,26-35
12944,2024-01-03,returning,desktop,United States,26-35
12945,2024-02-01,new,mobile,United States,26-35
12946,2024-01-26,new,desktop,Canada,18-25
12947,2024-02-01,returning,desktop,Germany,46-55
12948,2024-02-02,new,desktop,Germany,26-35
12949,2024-02-07,VIP,desktop,United States,26-35
12950,2024-02-16,new,mobile,United States,36-45
12951,2024-02-09,returning,mobile,Canada,26-35
12952,2024-02-29,returning,desktop,United States,26-35
12953,2024-02-13,returning,tablet,United Kingdom,46-55
12954,2024-02-27,new,mobile,Canada,36-45
12955,2024-02-22,returning,desktop,United States,56+
12956,2024-02-25,returning,desktop,United States,36-45
12957,2024-02-01,VIP,desktop,Australia,36-45
12958,2024-01-15,VIP,desktop,Canada,26-35
12959,2024-02-15,new,mobile,United Kingdom,18-25
12960,2024-01-04,VIP,desktop,United States,18-25
12961,2024-02-03,new,desktop,United Kingdom,36-45
12962,2024-01-02,new,desktop,United States,18-25
12963,2024-01-28,returning,desktop,United Kingdom,46-55
12964,2024-02-06,new,mobile,United Kingdom,36-45
12965,2024-01-21,new,tablet,United States,18-25
12966,2024-02-05,new,desktop,United States,26-35
12967,2024-01-05,returning,desktop,Canada,36-45
12968,2024-01-18,returning,tablet,Canada,36-45
12969,2024-02-27,returning,tablet,Canada,36-45
12970,2024-02-11,new,desktop,United Kingdom,36-45
12971,2024-01-27,returning,desktop,United Kingdom,18-25
12972,2024-02-26,VIP,mobile,Canada,36-45
12973,2024-01-31,returning,mobile,Canada,36-45
12974,2024-01-08,new,mobile,United States,36-45
12975,2024-02-01,VIP,mobile,United States,18-25
12976,2024-02-09,returning,desktop,Canada,36-45
12977,2024-03-01,new,mobile,United Kingdom,56+
12978,2024-02-11,new,tablet,Germany,26-35
12979,2024-01-23,new,desktop,United Kingdom,36-45
12980,2024-01-29,returning,mobile,Canada,26-35
12981,2024-02-14,new,mobile,United States,26-35
12982,2024-01-28,returning,mobile,United States,26-35
12983,2024-01-02,new,desktop,United States,46-55
12984,2024-01-11,VIP,mobile,Canada,18-25
12985,2024-01-19,new,desktop,United States,56+
12986,2024-02-16,VIP,desktop,United States,36-45
12987,2024-01-13,VIP,desktop,Canada,26-35
12988,2024-01-31,new,mobile,United States,26-35
12989,2024-01-23,returning,mobile,Canada,26-35
12990,2024-01-29,new,mobile,Canada,46-55
12991,2024-01-15,VIP,mobile,United Kingdom,18-25
12992,2024-02-02,returning,desktop,United States,26-35
12993,2024-01-15,new,mobile,United States,18-25
12994,2024-02-07,new,mobile,United Kingdom,18-25
12995,2024-02-28,new,mobile,United States,36-45
12996,2024-02-13,VIP,desktop,Germany,18-25
12997,2024-01-22,returning,mobile,United States,18-25
12998,2024-02-28,VIP,mobile,Canada,18-25
12999,2024-02-08,new,desktop,United States,18-25
13000,2024-02-24,new,mobile,United States,36-45
13001,2024-02-23,VIP,mobile,Germany,36-45
13002,2024-02-15,new,mobile,Canada,36-45
13003,2024-02-12,VIP,tablet,United Kingdom,26-35
13004,2024-01-30,new,mobile,United States,18-25
13005,2024-01-09,new,mobile,Australia,36-45
13006,2024-02-26,returning,tablet,Canada,18-25
13007,2024-01-19,VIP,mobile,United States,26-35
13008,2024-02-16,VIP,desktop,United States,26-35
13009,2024-02-15,new,mobile,United States,26-35
13010,2024-01-25,new,mobile,United States,36-45
13011,2024-01-27,returning,desktop,Australia,18-25
13012,2024-02-23,returning,tablet,United States,26-35
13013,2024-03-01,returning,mobile,United States,36-45
13014,2024-02-13,new,desktop,United States,46-55
13015,2024-02-11,VIP,desktop,United States,26-35
13016,2024-02-17,returning,mobile,United States,26-35
13017,2024-01-24,returning,desktop,United States,26-35
13018,2024-02-20,returning,mobile,United States,26-35
13019,2024-01-31,returning,mobile,Canada,26-35
13020,2024-02-21,VIP,mobile,United States,26-35
13021,2024-02-24,returning,desktop,Australia,26-35
13022,2024-01-11,VIP,mobile,Canada,36-45
13023,2024-02-09,VIP,desktop,Canada,26-35
13024,2024-01-14,returning,mobile,Australia,36-45
13025,2024-01-19,returning,mobile,Canada,26-35
13026,2024-02-14,new,desktop,Canada,36-45
13027,2024-02-17,new,desktop,United States,56+
13028,2024-01-06,new,mobile,United Kingdom,56+
13029,2024-02-12,new,mobile,United States,26-35
13030,2024-01-31,new,tablet,Canada,18-25
13031,2024-01-09,new,mobile,United States,46-55
13032,2024-01-12,new,desktop,Canada,18-25
13033,2024-01-13,returning,desktop,Germany,46-55
13034,2024-01-11,new,desktop,United States,36-45
13035,2024-02-08,new,tablet,United States,46-55
13036,2024-02-01,returning,desktop,Canada,36-45
13037,2024-01-07,returning,mobile,Australia,56+
13038,2024-02-20,returning,mobile,United Kingdom,26-35
13039,2024-01-27,returning,mobile,United States,26-35
13040,2024-03-01,returning,mobile,Australia,26-35
13041,2024-02-01,returning,tablet,United States,26-35
13042,2024-01-20,returning,mobile,Australia,26-35
13043,2024-01-16,VIP,desktop,United States,46-55
13044,2024-01-14,returning,desktop,Australia,26-35
13045,2024-02-05,returning,desktop,United States,36-45
13046,2024-01-04,returning,desktop,United Kingdom,26-35
13047,2024-01-02,new,desktop,United Kingdom,56+
13048,2024-01-23,returning,mobile,United Kingdom,26-35
13049,2024-02-26,VIP,desktop,United Kingdom,18-25
13050,2024-01-17,returning,mobile,Canada,36-45
13051,2024-01-23,VIP,tablet,United States,36-45
13052,2024-02-13,returning,mobile,United States,26-35
13053,2024-01-11,VIP,mobile,Canada,26-35
13054,2024-01-12,returning,mobile,Canada,26-35
13055,2024-02-22,new,desktop,United States,26-35
13056,2024-02-25,returning,desktop,United States,36-45
13057,2024-02-27,new,mobile,Canada,36-45
13058,2024-02-02,new,mobile,United Kingdom,26-35
13059,2024-01-03,returning,mobile,Germany,26-35
13060,2024-02-21,new,mobile,United States,18-25
13061,2024-01-05,returning,mobile,Australia,36-45
13062,2024-01-22,new,mobile,Australia,46-55
13063,2024-01-28,new,desktop,United States,36-45
13064,2024-01-08,VIP,mobile,Canada,26-35
13065,2024-02-09,new,tablet,Canada,18-25
13066,2024-01-15,returning,mobile,Canada,46-55
13067,2024-01-08,returning,desktop,Canada,26-35
13068,2024-02-05,returning,desktop,Canada,26-35
13069,2024-01-15,VIP,mobile,United States,26-35
13070,2024-02-01,returning,mobile,United States,26-35
13071,2024-01-17,returning,mobile,United States,56+
13072,2024-01-22,VIP,mobile,United Kingdom,18-25
13073,2024-02-20,new,mobile,United States,36-45
13074,2024-01-23,returning,mobile,Germany,18-25
13075,2024-02-19,VIP,mobile,United States,26-35
13076,2024-01-03,returning,mobile,United States,36-45
13077,2024-02-19,returning,mobile,Germany,36-45
13078,2024-02-26,returning,mobile,United States,26-35
13079,2024-02-05,returning,mobile,United States,36-45
13080,2024-01-18,VIP,desktop,Australia,46-55
13081,2024-02-27,new,desktop,Canada,46-55
13082,2024-01-10,new,tablet,United States,26-35
13083,2024-02-24,returning,mobile,United States,26-35
13084,2024-02-14,returning,mobile,Germany,36-45
13085,2024-02-25,new,mobile,Canada,36-45
13086,2024-02-02,new,mobile,United States,26-35
13087,2024-02-08,new,desktop,Germany,18-25
13088,2024-02-12,VIP,mobile,United States,36-45
13089,2024-01-07,returning,desktop,Australia,26-35
13090,2024-02-15,returning,desktop,United States,18-25
13091,2024-01-04,new,tablet,Canada,36-45
13092,2024-02-29,new,mobile,United States,36-45
13093,2024-03-01,new,mobile,United States,26-35
13094,2024-01-29,new,mobile,United States,36-45
13095,2024-02-21,VIP,mobile,United States,18-25
13096,2024-01-30,VIP,tablet,United States,26-35
13097,2024-02-23,new,mobile,United States,56+
13098,2024-02-18,new,desktop,Australia,18-25
13099,2024-01-08,new,mobile,United States,18-25
13100,2024-01-07,returning,mobile,Canada,26-35
13101,2024-02-20,new,mobile,Canada,26-35
13102,2024-02-09,new,mobile,United Kingdom,18-25
13103,2024-02-09,new,desktop,United Kingdom,46-55
13104,2024-02-20,returning,tablet,United Kingdom,26-35
13105,2024-02-24,returning,desktop,Australia,18-25
13106,2024-03-01,returning,mobile,United Kingdom,46-55
13107,2024-01-07,new,mobile,Germany,26-35
13108,2024-02-22,VIP,desktop,Canada,36-45
13109,2024-02-05,VIP,mobile,United Kingdom,26-35
13110,2024-01-03,new,tablet,Canada,46-55
13111,2024-02-02,new,mobile,United States,26-35
13112,2024-01-07,returning,mobile,United States,36-45
13113,2024-01-11,new,mobile,United States,36-45
13114,2024-02-10,returning,tablet,United States,18-25
13115,2024-01-08,returning,mobile,Canada,36-45
13116,2024-02-25,returning,mobile,United States,36-45
13117,2024-01-14,new,mobile,Canada,56+
13118,2024-02-28,returning,desktop,Australia,46-55
13119,2024-01-24,VIP,mobile,United States,26-35
13120,2024-01-11,new,desktop,United States,26-35
13121,2024-02-16,returning,tablet,United States,46-55
13122,2024-01-19,new,tablet,Germany,18-25
13123,2024-02-15,new,mobile,Australia,36-45
13124,2024-01-29,returning,desktop,Germany,18-25
13125,2024-02-18,new,mobile,United States,36-45
13126,2024-02-02,new,desktop,United States,36-45
13127,2024-02-01,new,desktop,Australia,36-45
13128,2024-02-16,returning,mobile,United States,56+
13129,2024-02-25,returning,desktop,United States,26-35
13130,2024-01-07,new,desktop,United States,26-35
13131,2024-01-10,returning,mobile,Australia,26-35
13132,2024-02-11,new,desktop,United States,56+
13133,2024-01-24,returning,mobile,Australia,46-55
13134,2024-01-22,returning,mobile,United States,56+
13135,2024-02-22,returning,mobile,United Kingdom,56+
13136,2024-01-09,VIP,tablet,United States,46-55
13137,2024-01-08,VIP,mobile,United States,46-55
13138,2024-02-24,new,desktop,Canada,18-25
13139,2024-01-13,VIP,desktop,United States,18-25
13140,2024-01-29,new,desktop,United Kingdom,46-55
13141,2024-01-27,VIP,desktop,Australia,36-45
13142,2024-02-19,new,mobile,United States,46-55
13143,2024-02-19,new,desktop,United States,36-45
13144,2024-01-01,new,mobile,Canada,18-25
13145,2024-01-16,new,desktop,Germany,46-55
13146,2024-02-23,returning,mobile,United Kingdom,36-45
13147,2024-02-21,VIP,mobile,Canada,26-35
13148,2024-01-31,returning,tablet,United Kingdom,26-35
13149,2024-01-22,returning,mobile,United States,26-35
13150,2024-01-19,returning,mobile,United States,26-35
13151,2024-02-02,new,mobile,Canada,36-45
13152,2024-01-11,new,mobile,Germany,46-55
13153,2024-01-06,new,mobile,United States,26-35
13154,2024-01-18,new,desktop,Canada,18-25
13155,2024-01-24,new,tablet,United States,18-25
13156,2024-02-15,new,mobile,Canada,36-45
13157,2024-02-18,new,mobile,Germany,46-55
13158,2024-01-27,new,desktop,Canada,26-35
13159,2024-01-24,VIP,mobile,United States,18-25
13160,2024-02-10,new,tablet,United Kingdom,46-55
13161,2024-02-12,returning,mobile,Canada,18-25
13162,2024-01-16,returning,mobile,United Kingdom,18-25
13163,2024-01-10,returning,mobile,Australia,18-25
13164,2024-02-18,new,desktop,United States,46-55
13165,2024-02-18,new,desktop,Canada,26-35
13166,2024-02-03,new,mobile,Canada,18-25
13167,2024-01-27,new,mobile,United States,56+
13168,2024-02-20,new,tablet,Germany,26-35
13169,2024-01-15,returning,desktop,United Kingdom,36-45
13170,2024-01-09,returning,mobile,United Kingdom,18-25
13171,2024-02-21,returning,desktop,Germany,36-45
13172,2024-01-28,returning,desktop,United States,18-25
